Date,Customer_ID,Product_Category,Product_Name,Quantity,Price,Delivery_Status,Review_Rating,Review_Text
06-12-2025,CUST8506,Home & Kitchen,Cookware Set,5,850.94,Delivered,3,Average
18-05-2025,CUST5644,Clothing,Jeans,2,46784.79,Delivered,2,Poor packaging
28-09-2025,CUST3981,Clothing,Jacket,1,26939.16,Delivered,3,Not bad
02-07-2025,CUST4517,Home & Kitchen,Air Fryer,3,38840.42,Delivered,3,Fair deal
10-04-2025,CUST6042,Clothing,Sneakers,4,36960.79,Delivered,1,Never buying again
17-04-2025,CUST2218,Clothing,Sneakers,3,18993.17,Returned,5,Excellent product!
04-03-2025,CUST5476,Electronics,Laptop,4,28724.54,Pending,2,Product not as expected
07-05-2025,CUST5982,Clothing,Sneakers,5,24848.92,Delivered,3,Okay product
09-08-2025,CUST8673,Clothing,Saree,5,48033.65,Pending,2,Product not as expected
09-11-2025,CUST4974,Books,Fiction Novel,3,34276.97,Delivered,3,Average
18-12-2025,CUST7644,Clothing,Jeans,5,36675.96,Pending,2,Disappointed
03-04-2025,CUST4046,Electronics,Tablet,1,12643.23,Pending,5,Fantastic quality!
27-05-2025,CUST2429,Clothing,Sneakers,3,37496.26,Pending,2,Quality could improve
25-03-2025,CUST7664,Beauty,Perfume,4,31952.2,Delivered,4,Good quality
09-09-2025,CUST9844,Clothing,Jacket,2,31477.8,Pending,1,Waste of money
11-10-2025,CUST8647,Home & Kitchen,Vacuum Cleaner,4,37034.24,Returned,2,Quality could improve
11-04-2025,CUST8185,Clothing,Saree,4,11347.97,Returned,4,Satisfied with the product
07-10-2025,CUST9922,Electronics,Smartphone,2,39496.97,Returned,4,Satisfied with the product
13-04-2025,CUST7492,Clothing,Jeans,3,11630.78,Pending,2,Product not as expected
08-05-2025,CUST6330,Electronics,Smartphone,1,12643.93,Delivered,2,Not satisfied
09-12-2025,CUST6638,Clothing,Sneakers,1,6994.58,Delivered,3,Worth every rupee!
16-01-2025,CUST9781,Clothing,Jacket,4,21013.53,Returned,4,Value for money
12-03-2025,CUST9386,Clothing,T-Shirt,4,27236.28,Returned,1,Terrible experience
16-02-2025,CUST7361,Unknown,Smartphone,3,11868.46,Delivered,2,Poor packaging
14-02-2025,CUST7784,Clothing,Jeans,1,49845.53,Delivered,2,Poor packaging
17-09-2025,CUST9505,Books,Biography,2,9506.49,Pending,1,Terrible experience
03-01-2025,CUST6689,Books,Biography,4,2884.15,Delivered,4,Pretty decent
18-06-2025,CUST3219,Books,Children's Book,2,22529.17,Returned,4,Would buy again
08-09-2025,CUST8858,Electronics,Smartwatch,3,4038.55,Pending,4,Good quality
12-11-2025,CUST7234,Home & Kitchen,Cookware Set,1,24848.92,Returned,1,Defective item
26-07-2025,CUST9332,Books,Biography,5,49829.17,Delivered,2,Quality could improve
06-02-2025,CUST4163,Home & Kitchen,Cookware Set,1,26643.95,Returned,2,Poor packaging
29-12-2025,CUST4928,Clothing,Sneakers,4,21937.57,Pending,4,Value for money
24-01-2025,CUST8882,Home & Kitchen,Cookware Set,5,33776.72,Delivered,4,Satisfied with the product
29-10-2025,CUST2892,Electronics,Smartwatch,2,44593.8,Returned,3,Not bad
10-04-2025,CUST4436,Books,Children's Book,1,26503.42,Pending,5,Fantastic quality!
26-01-2025,CUST8167,Clothing,T-Shirt,4,27189.13,Pending,3,Waste of money
22-03-2025,CUST5771,Unknown,Sneakers,4,33188.92,Returned,3,Quality could improve
28-01-2025,CUST2971,Unknown,Comics,5,29005.05,Delivered,3,Fair deal
17-04-2025,CUST1201,Electronics,Tablet,1,44233.51,Pending,3,Could be better
22-06-2025,CUST9114,Clothing,T-Shirt,4,16064.37,Delivered,1,Never buying again
19-12-2025,CUST1477,Books,Biography,1,42487.83,Delivered,1,Defective item
01-03-2025,CUST3566,Books,Fiction Novel,1,23703.29,Pending,1,Terrible experience
27-09-2025,CUST3826,Beauty,Lipstick,5,7885.36,Pending,3,Okay product
17-09-2025,CUST8338,Unknown,Shampoo,1,48303.97,Pending,1,Defective item
06-08-2025,CUST8262,Clothing,Saree,5,1220.24,Delivered,2,Product not as expected
28-09-2025,CUST8608,Electronics,Smartwatch,3,45228.51,Returned,5,Loved it!
02-03-2025,CUST4104,Beauty,Shampoo,1,22849.89,Pending,3,Could be better
30-08-2025,CUST6394,Home & Kitchen,Cookware Set,4,20764.58,Pending,3,Satisfied with the product
29-11-2025,CUST3806,Clothing,Saree,2,10606.12,Pending,3,Not bad
10-08-2025,CUST5608,Beauty,Lipstick,5,25895.8,Returned,3,Very bad product
23-04-2025,CUST9009,Clothing,Jeans,1,39308.6,Returned,2,Disappointed
17-07-2025,CUST1219,Books,Children's Book,4,38060.74,Pending,4,Satisfied with the product
14-09-2025,CUST4332,Electronics,Tablet,5,7845.26,Delivered,5,Excellent product!
22-09-2025,CUST9357,Beauty,Lipstick,4,42846.37,Returned,5,Loved it!
25-02-2025,CUST9608,Beauty,Lipstick,4,37540.2,Returned,1,Very bad product
05-02-2025,CUST6174,Electronics,Headphones,5,49063.37,Returned,5,Loved it!
11-02-2025,CUST8058,Home & Kitchen,Vacuum Cleaner,2,48097.27,Delivered,4,Good quality
09-01-2025,CUST6022,Home & Kitchen,Vacuum Cleaner,1,8923.82,Delivered,2,Poor packaging
17-07-2025,CUST4914,Home & Kitchen,Air Fryer,3,31705.27,Delivered,1,Terrible experience
14-08-2025,CUST9951,Clothing,Saree,4,42033.57,Pending,1,Defective item
27-05-2025,CUST6059,Books,Science Textbook,5,37788.55,Pending,3,Okay product
22-09-2025,CUST5734,Home & Kitchen,Cookware Set,2,17195.28,Delivered,3,Okay product
18-10-2025,CUST9284,Unknown,Fiction Novel,2,39709.66,Delivered,4,Pretty decent
20-03-2025,CUST5757,Beauty,Perfume,4,45007.26,Returned,5,Fantastic quality!
23-04-2025,CUST4101,Unknown,Children's Book,1,12620.01,Returned,1,Terrible experience
11-05-2025,CUST3970,Unknown,Science Textbook,5,47262.84,Pending,5,Highly recommend!
12-07-2025,CUST3435,Beauty,Face Cream,5,13252.36,Delivered,5,Fantastic quality!
12-05-2025,CUST8046,Books,Science Textbook,3,28242.27,Pending,2,Poor packaging
16-10-2025,CUST4692,Books,Biography,1,36589.79,Returned,2,Quality could improve
25-08-2025,CUST9111,Beauty,Perfume,5,19241.26,Delivered,2,Disappointed
06-10-2025,CUST3037,Home & Kitchen,Air Fryer,2,30072.92,Delivered,5,Fantastic quality!
03-05-2025,CUST8958,Electronics,Headphones,5,6253.27,Pending,2,Quality could improve
19-09-2025,CUST2024,Electronics,Smartphone,1,12659.55,Delivered,1,Very bad product
31-08-2025,CUST6654,Books,Fiction Novel,5,31885.84,Delivered,2,Quality could improve
07-02-2025,CUST8541,Beauty,Perfume,3,32265.41,Pending,4,Good quality
29-08-2025,CUST3094,Electronics,Laptop,5,21371.41,Returned,4,Pretty decent
03-08-2025,CUST2901,Home & Kitchen,Mixer Grinder,4,11215.89,Delivered,2,Product not as expected
21-11-2025,CUST1384,Clothing,Sneakers,2,46554.21,Pending,3,Average
29-04-2025,CUST6654,Beauty,Hair Dryer,5,24848.92,Delivered,3,Not bad
06-05-2025,CUST5137,Home & Kitchen,Vacuum Cleaner,4,15723.62,Pending,1,Terrible experience
03-04-2025,CUST9562,Home & Kitchen,Mixer Grinder,1,44850.01,Pending,3,Okay product
14-06-2025,CUST4359,Books,Science Textbook,3,26494.96,Delivered,4,Would buy again
07-10-2025,CUST2468,Electronics,Smartphone,4,5714.81,Pending,4,Good quality
07-06-2025,CUST1853,Books,Biography,1,24234.71,Returned,2,Disappointed
27-08-2025,CUST1833,Electronics,Smartwatch,2,24732.18,Returned,2,Disappointed
07-06-2025,CUST5228,Home & Kitchen,Mixer Grinder,3,49319.21,Pending,3,Okay product
13-03-2025,CUST9488,Unknown,Perfume,1,10501.42,Delivered,2,Quality could improve
20-11-2025,CUST4994,Books,Comics,4,37495.65,Pending,3,Fair deal
31-12-2025,CUST1508,Home & Kitchen,Water Purifier,5,15565.9,Delivered,4,Pretty decent
24-11-2025,CUST2444,Beauty,Shampoo,2,24848.92,Returned,4,Good quality
02-02-2025,CUST1392,Electronics,Smartphone,2,40478.03,Delivered,4,Would buy again
16-09-2025,CUST2782,Home & Kitchen,Air Fryer,1,14499.72,Delivered,2,Poor packaging
14-11-2025,CUST3131,Beauty,Hair Dryer,4,43220.16,Returned,1,Defective item
12-12-2025,CUST5835,Electronics,Smartphone,1,8440.92,Returned,4,Good quality
04-09-2025,CUST1932,Home & Kitchen,Air Fryer,3,38988.66,Returned,5,Worth every rupee!
24-06-2025,CUST1137,Beauty,Lipstick,5,41067.77,Pending,3,Average
08-06-2025,CUST7294,Beauty,Lipstick,5,10623.8,Pending,5,Worth every rupee!
19-09-2025,CUST4601,Unknown,Lipstick,3,17371.03,Pending,1,Never buying again
19-12-2025,CUST8903,Clothing,Jacket,3,5110.89,Returned,2,Disappointed
21-12-2025,CUST6967,Home & Kitchen,Vacuum Cleaner,4,48215.72,Pending,2,Quality could improve
25-05-2025,CUST4525,Home & Kitchen,Air Fryer,3,17944.37,Pending,3,Quality could improve
03-05-2025,CUST8339,Unknown,Tablet,4,32172.11,Delivered,2,Poor packaging
23-06-2025,CUST7066,Books,Children's Book,2,4395.91,Delivered,1,Very bad product
22-08-2025,CUST1273,Home & Kitchen,Cookware Set,3,13219,Delivered,3,Fair deal
15-06-2025,CUST3439,Clothing,T-Shirt,3,7494.67,Pending,2,Poor packaging
30-07-2025,CUST3947,Electronics,Laptop,3,1455.51,Returned,3,Okay product
07-01-2025,CUST7488,Clothing,Saree,2,38993.56,Delivered,4,Good quality
14-12-2025,CUST2920,Electronics,Smartphone,4,27626.58,Delivered,4,Good quality
31-12-2025,CUST3335,Unknown,Biography,5,11053.72,Delivered,1,Very bad product
06-04-2025,CUST2320,Clothing,Jeans,1,43381.94,Pending,5,Highly recommend!
03-11-2025,CUST5493,Home & Kitchen,Water Purifier,2,20940.36,Delivered,2,Quality could improve
13-03-2025,CUST4520,Electronics,Laptop,2,39526.1,Pending,5,Excellent product!
03-05-2025,CUST2473,Books,Comics,3,37394.94,Pending,3,Not bad
04-11-2025,CUST7213,Electronics,Laptop,3,14058.25,Pending,3,Average
28-07-2025,CUST9178,Books,Children's Book,5,37069.82,Delivered,4,Value for money
11-06-2025,CUST8247,Home & Kitchen,Vacuum Cleaner,2,28151.61,Delivered,5,Loved it!
27-11-2025,CUST4346,Home & Kitchen,Air Fryer,4,26025.22,Pending,1,Never buying again
16-11-2025,CUST5212,Electronics,Smartwatch,4,49599.84,Delivered,2,Product not as expected
11-03-2025,CUST3872,Beauty,Shampoo,2,23107.13,Returned,2,Disappointed
04-01-2025,CUST9262,Books,Comics,4,44794.79,Returned,2,Not satisfied
25-01-2025,CUST2164,Beauty,Shampoo,2,32474.38,Returned,5,Excellent product!
17-10-2025,CUST3623,Clothing,Jeans,4,14750.74,Returned,5,Loved it!
22-09-2025,CUST8203,Unknown,Laptop,1,553.78,Pending,4,Value for money
07-12-2025,CUST7465,Books,Biography,3,30974.8,Delivered,4,Satisfied with the product
03-03-2025,CUST4187,Books,Children's Book,3,21710.16,Delivered,5,Excellent product!
24-06-2025,CUST7748,Home & Kitchen,Water Purifier,3,38643,Delivered,2,Quality could improve
11-06-2025,CUST3892,Books,Science Textbook,5,11752.06,Pending,1,Very bad product
06-04-2025,CUST9599,Electronics,Headphones,5,26416.6,Returned,4,Value for money
05-11-2025,CUST8889,Beauty,Hair Dryer,5,15672.91,Delivered,1,Never buying again
02-12-2025,CUST7446,Beauty,Face Cream,2,753.75,Pending,4,Would buy again
30-08-2025,CUST6632,Books,Fiction Novel,2,46109.93,Returned,4,Satisfied with the product
26-09-2025,CUST8561,Unknown,Children's Book,1,49497.55,Pending,1,Never buying again
17-03-2025,CUST9523,Beauty,Lipstick,3,25341.16,Returned,4,Good quality
15-03-2025,CUST5770,Home & Kitchen,Water Purifier,2,19263.34,Returned,5,Loved it!
18-01-2025,CUST9590,Home & Kitchen,Water Purifier,3,4457.15,Returned,5,Worth every rupee!
23-10-2025,CUST4730,Beauty,Shampoo,3,16292.18,Returned,4,Satisfied with the product
27-04-2025,CUST3825,Clothing,T-Shirt,5,9635.55,Delivered,3,Average
09-12-2025,CUST4523,Books,Fiction Novel,4,32502.55,Pending,3,Okay product
29-11-2025,CUST9504,Books,Comics,5,36850.54,Pending,1,Terrible experience
21-11-2025,CUST2098,Home & Kitchen,Mixer Grinder,2,24943.7,Delivered,5,Worth every rupee!
20-06-2025,CUST3643,Home & Kitchen,Water Purifier,2,3303.11,Delivered,5,Worth every rupee!
12-07-2025,CUST2784,Books,Fiction Novel,2,10009.63,Pending,5,Excellent product!
05-10-2025,CUST7678,Electronics,Laptop,1,20484.94,Returned,1,Never buying again
23-08-2025,CUST2696,Books,Fiction Novel,4,32618.96,Returned,4,Would buy again
05-07-2025,CUST6806,Beauty,Shampoo,1,18850.13,Delivered,3,Not bad
10-08-2025,CUST6188,Home & Kitchen,Vacuum Cleaner,1,4688.67,Returned,4,Value for money
21-11-2025,CUST4598,Unknown,Children's Book,5,29086.75,Returned,5,Worth every rupee!
23-08-2025,CUST5406,Clothing,Saree,4,41664.59,Delivered,5,Loved it!
15-05-2025,CUST1104,Electronics,Smartwatch,1,36731.01,Pending,5,Worth every rupee!
19-10-2025,CUST7780,Beauty,Lipstick,4,49383.19,Delivered,1,Very bad product
21-07-2025,CUST9017,Clothing,Jeans,3,30650.53,Pending,3,Okay product
02-09-2025,CUST6342,Home & Kitchen,Vacuum Cleaner,2,42174.02,Returned,5,Fantastic quality!
07-04-2025,CUST3435,Beauty,Hair Dryer,4,13977.27,Pending,4,Satisfied with the product
03-05-2025,CUST8896,Home & Kitchen,Cookware Set,3,41220.29,Returned,1,Defective item
29-06-2025,CUST4774,Electronics,Smartphone,2,15515.1,Pending,2,Product not as expected
11-11-2025,CUST4098,Electronics,Headphones,2,32326.52,Pending,5,Fantastic quality!
12-02-2025,CUST6922,Unknown,Smartphone,1,11096.4,Delivered,5,Worth every rupee!
07-02-2025,CUST2942,Beauty,Hair Dryer,3,14513.86,Returned,5,Excellent product!
06-09-2025,CUST6784,Beauty,Perfume,1,9057.15,Delivered,2,Quality could improve
08-11-2025,CUST6824,Home & Kitchen,Vacuum Cleaner,1,11657.44,Delivered,5,Worth every rupee!
30-04-2025,CUST4280,Books,Fiction Novel,2,21038.93,Pending,3,Average
26-08-2025,CUST3741,Unknown,Mixer Grinder,5,30550.62,Delivered,3,Not bad
23-01-2025,CUST7086,Unknown,Jacket,2,29516.48,Delivered,4,Good quality
20-12-2025,CUST1164,Beauty,Lipstick,1,36628.63,Returned,3,Okay product
08-08-2025,CUST5024,Unknown,T-Shirt,2,10156.48,Delivered,5,Highly recommend!
27-12-2025,CUST4496,Clothing,T-Shirt,1,46729.77,Returned,4,Would buy again
10-01-2025,CUST9377,Books,Biography,5,49111.35,Pending,3,Average
25-01-2025,CUST5157,Home & Kitchen,Cookware Set,3,3553.56,Returned,3,Could be better
06-01-2025,CUST3154,Home & Kitchen,Mixer Grinder,1,22935.38,Pending,3,Not bad
25-08-2025,CUST7338,Beauty,Face Cream,4,18760.19,Delivered,4,Good quality
04-10-2025,CUST1880,Books,Fiction Novel,1,12397.72,Delivered,4,Value for money
26-09-2025,CUST9093,Beauty,Lipstick,3,28761.46,Delivered,1,Terrible experience
19-04-2025,CUST9549,Home & Kitchen,Air Fryer,1,35563.27,Pending,5,Worth every rupee!
18-07-2025,CUST4552,Clothing,Jacket,4,19123.81,Delivered,5,Loved it!
24-03-2025,CUST1925,Electronics,Headphones,3,22947.17,Pending,3,Could be better
08-08-2025,CUST5616,Beauty,Face Cream,2,9363.49,Returned,3,Poor packaging
23-05-2025,CUST8843,Beauty,Shampoo,5,41857.2,Returned,4,Satisfied with the product
12-02-2025,CUST6043,Beauty,Perfume,4,40032.97,Delivered,3,Could be better
27-06-2025,CUST9766,Beauty,Shampoo,4,33690.92,Returned,2,Poor packaging
31-01-2025,CUST5595,Books,Fiction Novel,2,18749.88,Pending,3,Not bad
22-01-2025,CUST5348,Books,Biography,2,474.8,Returned,4,Satisfied with the product
06-07-2025,CUST4207,Beauty,Perfume,4,24065.47,Delivered,3,Average
26-06-2025,CUST9693,Books,Science Textbook,3,45155.14,Returned,2,Disappointed
09-05-2025,CUST4316,Home & Kitchen,Cookware Set,4,36517.01,Returned,1,Terrible experience
18-01-2025,CUST7610,Clothing,Sneakers,3,8491.97,Pending,5,Fantastic quality!
26-08-2025,CUST4728,Beauty,Perfume,3,26779.09,Delivered,2,Not satisfied
30-01-2025,CUST2641,Books,Biography,3,3701.85,Delivered,3,Not bad
01-10-2025,CUST1387,Clothing,T-Shirt,5,4043.47,Pending,2,Product not as expected
29-06-2025,CUST8606,Home & Kitchen,Vacuum Cleaner,2,9158.6,Pending,5,Highly recommend!
11-06-2025,CUST1693,Beauty,Lipstick,5,24848.92,Returned,5,Highly recommend!
20-04-2025,CUST8505,Clothing,Saree,4,10336.01,Delivered,4,Would buy again
30-05-2025,CUST1959,Unknown,Perfume,3,8216.97,Returned,5,Excellent product!
09-09-2025,CUST7026,Books,Fiction Novel,5,10900.18,Delivered,2,Disappointed
17-08-2025,CUST9010,Home & Kitchen,Cookware Set,5,23131.21,Returned,2,Poor packaging
20-07-2025,CUST2491,Clothing,Jeans,4,47428.06,Pending,2,Poor packaging
12-07-2025,CUST5057,Beauty,Hair Dryer,1,40181.19,Delivered,3,Fair deal
22-02-2025,CUST9299,Clothing,T-Shirt,3,1439.08,Delivered,4,Would buy again
21-08-2025,CUST9086,Electronics,Tablet,5,6454.86,Returned,2,Not satisfied
06-02-2025,CUST4024,Electronics,Smartwatch,2,39858.35,Returned,3,Satisfied with the product
20-05-2025,CUST7540,Books,Fiction Novel,5,527.57,Returned,1,Never buying again
11-08-2025,CUST7445,Electronics,Headphones,1,48659.51,Delivered,2,Product not as expected
24-11-2025,CUST3123,Beauty,Lipstick,2,3912.91,Returned,3,Not bad
26-01-2025,CUST2292,Home & Kitchen,Air Fryer,2,3350.8,Delivered,4,Good quality
15-09-2025,CUST3361,Electronics,Tablet,1,11136.38,Delivered,3,Fair deal
09-05-2025,CUST3360,Clothing,T-Shirt,1,38049.61,Returned,4,Would buy again
15-06-2025,CUST7254,Clothing,Saree,3,8522.27,Returned,4,Pretty decent
24-05-2025,CUST7850,Home & Kitchen,Vacuum Cleaner,1,21986.52,Pending,2,Disappointed
03-06-2025,CUST8045,Home & Kitchen,Vacuum Cleaner,4,16066.89,Returned,1,Never buying again
26-06-2025,CUST5052,Books,Children's Book,3,46917.09,Returned,5,Highly recommend!
13-11-2025,CUST2941,Home & Kitchen,Mixer Grinder,2,17230.01,Returned,4,Would buy again
16-05-2025,CUST1951,Unknown,Jacket,1,26960.63,Returned,4,Value for money
22-06-2025,CUST1074,Books,Children's Book,4,42191.44,Returned,4,Would buy again
16-05-2025,CUST6264,Home & Kitchen,Water Purifier,3,4685.56,Pending,3,Waste of money
10-04-2025,CUST9692,Electronics,Tablet,2,35289.87,Returned,3,Could be better
24-05-2025,CUST5298,Home & Kitchen,Vacuum Cleaner,2,4894.97,Returned,4,Good quality
17-12-2025,CUST2067,Beauty,Perfume,4,11818.41,Pending,5,Highly recommend!
25-11-2025,CUST2893,Beauty,Hair Dryer,3,7564.93,Pending,2,Not satisfied
16-09-2025,CUST8857,Electronics,Smartphone,1,24848.92,Returned,3,Okay product
14-08-2025,CUST8844,Beauty,Shampoo,1,26449.46,Returned,2,Poor packaging
27-02-2025,CUST3273,Unknown,Children's Book,3,6808.2,Pending,2,Product not as expected
13-04-2025,CUST2767,Home & Kitchen,Air Fryer,5,35283.92,Delivered,4,Pretty decent
13-08-2025,CUST9277,Books,Fiction Novel,3,2797.87,Delivered,2,Not satisfied
21-06-2025,CUST7007,Home & Kitchen,Air Fryer,4,32661.71,Delivered,5,Excellent product!
10-03-2025,CUST4808,Clothing,Sneakers,1,30131.08,Pending,2,Quality could improve
14-05-2025,CUST8481,Electronics,Smartwatch,2,14304.28,Delivered,4,Pretty decent
16-02-2025,CUST3810,Beauty,Perfume,1,40637.75,Delivered,4,Would buy again
14-11-2025,CUST8348,Electronics,Smartphone,5,29643.8,Delivered,5,Fantastic quality!
01-05-2025,CUST2494,Books,Fiction Novel,5,19643.87,Returned,3,Fair deal
15-06-2025,CUST1828,Clothing,T-Shirt,4,23776.21,Returned,1,Waste of money
13-04-2025,CUST4417,Electronics,Smartphone,1,48335.72,Returned,5,Highly recommend!
30-07-2025,CUST8718,Unknown,Jeans,5,47437.5,Pending,5,Loved it!
13-07-2025,CUST8597,Home & Kitchen,Vacuum Cleaner,4,2779.86,Delivered,5,Fantastic quality!
21-11-2025,CUST2078,Books,Children's Book,5,24848.92,Pending,1,Waste of money
05-02-2025,CUST3570,Beauty,Hair Dryer,5,20014.48,Pending,3,Fantastic quality!
29-03-2025,CUST9641,Beauty,Hair Dryer,5,41724.01,Delivered,5,Fantastic quality!
09-03-2025,CUST4969,Beauty,Hair Dryer,3,19971.46,Pending,2,Poor packaging
30-05-2025,CUST3132,Books,Fiction Novel,2,24848.92,Pending,1,Waste of money
16-10-2025,CUST5440,Books,Comics,5,4753.15,Delivered,1,Waste of money
16-03-2025,CUST1257,Books,Biography,4,8516.2,Returned,4,Satisfied with the product
24-12-2025,CUST7217,Home & Kitchen,Mixer Grinder,4,14617.25,Pending,3,Not bad
22-03-2025,CUST7663,Books,Science Textbook,3,37012.11,Returned,3,Not bad
23-04-2025,CUST4795,Unknown,Biography,3,11410.6,Delivered,5,Loved it!
04-02-2025,CUST8978,Home & Kitchen,Cookware Set,2,3274.47,Delivered,3,Could be better
05-12-2025,CUST5741,Clothing,Sneakers,5,328,Returned,2,Poor packaging
26-11-2025,CUST6028,Books,Science Textbook,5,28000.76,Pending,5,Fantastic quality!
07-10-2025,CUST1372,Beauty,Lipstick,2,38354.26,Returned,5,Highly recommend!
15-04-2025,CUST3522,Books,Fiction Novel,2,23866.01,Delivered,5,Worth every rupee!
17-01-2025,CUST4143,Clothing,T-Shirt,2,24848.92,Delivered,4,Would buy again
13-05-2025,CUST5015,Books,Fiction Novel,4,41511.41,Returned,2,Not satisfied
22-09-2025,CUST9169,Books,Fiction Novel,3,38355.12,Delivered,3,Not bad
22-06-2025,CUST2345,Beauty,Lipstick,2,1900.46,Delivered,2,Quality could improve
03-10-2025,CUST5512,Beauty,Hair Dryer,5,1525.93,Pending,3,Fair deal
30-04-2025,CUST6065,Electronics,Smartwatch,5,19372.57,Delivered,2,Quality could improve
27-05-2025,CUST5259,Home & Kitchen,Water Purifier,4,19819.23,Delivered,4,Value for money
04-11-2025,CUST8092,Electronics,Tablet,1,28911.64,Pending,5,Worth every rupee!
30-08-2025,CUST9025,Beauty,Shampoo,3,5903.52,Pending,4,Would buy again
08-09-2025,CUST3136,Clothing,Saree,2,32105.15,Delivered,2,Product not as expected
09-03-2025,CUST8330,Home & Kitchen,Vacuum Cleaner,5,20379.48,Returned,4,Good quality
15-05-2025,CUST3900,Books,Science Textbook,2,29634,Returned,3,Not bad
23-06-2025,CUST5379,Books,Science Textbook,4,29691.41,Returned,5,Highly recommend!
18-01-2025,CUST7198,Electronics,Tablet,2,8330.04,Pending,2,Not satisfied
24-10-2025,CUST3725,Home & Kitchen,Mixer Grinder,3,43451.04,Delivered,3,Could be better
24-11-2025,CUST6489,Clothing,Sneakers,4,11640.52,Returned,2,Product not as expected
06-04-2025,CUST9980,Clothing,Saree,2,8058.58,Returned,4,Value for money
22-05-2025,CUST2446,Clothing,Sneakers,5,35258.8,Pending,3,Loved it!
26-05-2025,CUST7225,Books,Children's Book,4,13888.35,Pending,3,Very bad product
17-07-2025,CUST7562,Electronics,Tablet,1,38378.67,Pending,3,Okay product
04-05-2025,CUST8272,Home & Kitchen,Vacuum Cleaner,1,36558.89,Returned,3,Okay product
22-01-2025,CUST4333,Home & Kitchen,Air Fryer,4,21775.63,Delivered,3,Could be better
07-04-2025,CUST5269,Electronics,Smartwatch,5,34688.18,Delivered,3,Satisfied with the product
23-01-2025,CUST5889,Clothing,Saree,5,26813.43,Pending,4,Good quality
02-04-2025,CUST2112,Electronics,Laptop,5,36111.02,Pending,5,Worth every rupee!
10-05-2025,CUST8927,Beauty,Hair Dryer,3,49467.15,Returned,3,Fair deal
24-01-2025,CUST7728,Electronics,Smartwatch,2,18691.77,Delivered,3,Value for money
13-01-2025,CUST5839,Electronics,Headphones,2,21508.87,Pending,5,Fantastic quality!
17-09-2025,CUST8185,Electronics,Headphones,3,8024.07,Pending,1,Never buying again
31-10-2025,CUST7236,Beauty,Shampoo,4,29620.41,Delivered,2,Not satisfied
03-03-2025,CUST1962,Clothing,Jacket,1,2765.49,Pending,5,Worth every rupee!
25-03-2025,CUST5771,Clothing,Sneakers,2,23463.41,Delivered,1,Waste of money
15-08-2025,CUST4575,Electronics,Tablet,3,26554.36,Pending,2,Disappointed
16-02-2025,CUST7645,Beauty,Lipstick,1,7927.33,Delivered,2,Quality could improve
14-09-2025,CUST6400,Beauty,Perfume,1,31211.88,Delivered,3,Satisfied with the product
12-06-2025,CUST4593,Books,Comics,4,1973.79,Delivered,1,Never buying again
07-01-2025,CUST5797,Books,Fiction Novel,2,24848.92,Delivered,1,Waste of money
12-12-2025,CUST1056,Clothing,Sneakers,5,33608.12,Pending,5,Worth every rupee!
14-11-2025,CUST8692,Clothing,Sneakers,4,4516.4,Delivered,1,Waste of money
25-06-2025,CUST8259,Electronics,Smartwatch,3,1596.27,Pending,4,Good quality
31-03-2025,CUST8511,Beauty,Shampoo,2,45224.17,Returned,2,Disappointed
09-04-2025,CUST1192,Home & Kitchen,Water Purifier,3,5914.04,Delivered,3,Waste of money
17-12-2025,CUST9166,Clothing,Saree,3,39146.47,Delivered,2,Not satisfied
17-03-2025,CUST6660,Electronics,Headphones,3,5367.02,Returned,5,Fantastic quality!
18-10-2025,CUST6346,Electronics,Smartwatch,1,18214.83,Pending,4,Satisfied with the product
29-08-2025,CUST4572,Home & Kitchen,Water Purifier,2,23316.45,Delivered,3,Average
21-12-2025,CUST5707,Books,Biography,3,37075.7,Delivered,2,Poor packaging
14-04-2025,CUST7968,Electronics,Tablet,5,15822.61,Returned,4,Pretty decent
08-02-2025,CUST6491,Electronics,Smartwatch,1,24848.92,Pending,2,Product not as expected
16-04-2025,CUST7819,Home & Kitchen,Mixer Grinder,4,12935.1,Returned,2,Product not as expected
13-02-2025,CUST4823,Clothing,Jacket,3,24848.92,Returned,1,Very bad product
02-05-2025,CUST8460,Beauty,Perfume,3,15635.39,Returned,3,Average
20-11-2025,CUST1864,Beauty,Hair Dryer,2,23361.62,Pending,4,Pretty decent
15-11-2025,CUST4405,Clothing,T-Shirt,1,37058.46,Delivered,3,Not bad
10-08-2025,CUST6770,Books,Fiction Novel,4,40888.82,Returned,1,Very bad product
27-11-2025,CUST7183,Books,Comics,3,5637.08,Delivered,2,Disappointed
17-05-2025,CUST1642,Books,Fiction Novel,2,26489.41,Returned,2,Disappointed
23-05-2025,CUST7770,Electronics,Headphones,5,31009.3,Returned,3,Worth every rupee!
30-10-2025,CUST6680,Home & Kitchen,Mixer Grinder,4,10585.3,Pending,5,Loved it!
09-02-2025,CUST1313,Beauty,Shampoo,5,44032.32,Returned,2,Disappointed
31-08-2025,CUST4302,Home & Kitchen,Cookware Set,4,8868.7,Pending,3,Average
11-04-2025,CUST5340,Home & Kitchen,Mixer Grinder,1,11876.63,Returned,5,Loved it!
17-10-2025,CUST8333,Clothing,Sneakers,3,33550.63,Returned,1,Terrible experience
12-02-2025,CUST6279,Clothing,Sneakers,1,12002.82,Delivered,5,Highly recommend!
